Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
Latitude: 39.20928617, Longitude: 117.22550991, Heading: 73.95000000, Status: 2
