Latitude: 39.20928893, Longitude: 117.22551445, Heading: 74.93000000, Status: 2
Latitude: 39.20929984, Longitude: 117.22556642, Heading: 74.89000000, Status: 2
Latitude: 39.20929998, Longitude: 117.22556704, Heading: 74.89000000, Status: 2
Latitude: 39.20930011, Longitude: 117.22556763, Heading: 74.89000000, Status: 2
Latitude: 39.20930023, Longitude: 117.22556820, Heading: 74.89000000, Status: 2
Latitude: 39.20930035, Longitude: 117.22556875, Heading: 74.89000000, Status: 2
Latitude: 39.20930047, Longitude: 117.22556927, Heading: 74.90000000, Status: 2
Latitude: 39.20930058, Longitude: 117.22556976, Heading: 74.89000000, Status: 2
Latitude: 39.20930067, Longitude: 117.22557025, Heading: 74.89000000, Status: 2
Latitude: 39.20930075, Longitude: 117.22557071, Heading: 74.90000000, Status: 2
Latitude: 39.20930084, Longitude: 117.22557115, Heading: 74.89000000, Status: 2
Latitude: 39.20930093, Longitude: 117.22557157, Heading: 74.90000000, Status: 2
Latitude: 39.20930101, Longitude: 117.22557198, Heading: 74.90000000, Status: 2
Latitude: 39.20930110, Longitude: 117.22557237, Heading: 74.90000000, Status: 2
Latitude: 39.20930118, Longitude: 117.22557276, Heading: 74.90000000, Status: 2
Latitude: 39.20930126, Longitude: 117.22557313, Heading: 74.90000000, Status: 2
Latitude: 39.20930134, Longitude: 117.22557349, Heading: 74.90000000, Status: 2
Latitude: 39.20930142, Longitude: 117.22557384, Heading: 74.90000000, Status: 2
Latitude: 39.20930150, Longitude: 117.22557420, Heading: 74.90000000, Status: 2
Latitude: 39.20930157, Longitude: 117.22557457, Heading: 74.90000000, Status: 2
Latitude: 39.20930164, Longitude: 117.22557491, Heading: 74.89000000, Status: 2
Latitude: 39.20930171, Longitude: 117.22557524, Heading: 74.90000000, Status: 2
Latitude: 39.20930178, Longitude: 117.22557558, Heading: 74.90000000, Status: 2
Latitude: 39.20930186, Longitude: 117.22557593, Heading: 74.90000000, Status: 2
Latitude: 39.20930194, Longitude: 117.22557629, Heading: 74.90000000, Status: 2
Latitude: 39.20930203, Longitude: 117.22557668, Heading: 74.90000000, Status: 2
Latitude: 39.20930213, Longitude: 117.22557709, Heading: 74.90000000, Status: 2
Latitude: 39.20930223, Longitude: 117.22557753, Heading: 74.90000000, Status: 2
Latitude: 39.20930231, Longitude: 117.22557804, Heading: 74.90000000, Status: 2
Latitude: 39.20930242, Longitude: 117.22557857, Heading: 74.90000000, Status: 2
Latitude: 39.20930253, Longitude: 117.22557913, Heading: 74.90000000, Status: 2
Latitude: 39.20930266, Longitude: 117.22557974, Heading: 74.90000000, Status: 2
Latitude: 39.20930279, Longitude: 117.22558039, Heading: 74.90000000, Status: 2
Latitude: 39.20930293, Longitude: 117.22558106, Heading: 74.90000000, Status: 2
Latitude: 39.20930308, Longitude: 117.22558177, Heading: 74.90000000, Status: 2
Latitude: 39.20930324, Longitude: 117.22558251, Heading: 74.90000000, Status: 2
Latitude: 39.20930340, Longitude: 117.22558328, Heading: 74.90000000, Status: 2
Latitude: 39.20930356, Longitude: 117.22558407, Heading: 74.89000000, Status: 2
Latitude: 39.20930372, Longitude: 117.22558492, Heading: 74.89000000, Status: 2
Latitude: 39.20930389, Longitude: 117.22558577, Heading: 74.89000000, Status: 2
Latitude: 39.20930406, Longitude: 117.22558663, Heading: 74.89000000, Status: 2
Latitude: 39.20930424, Longitude: 117.22558752, Heading: 74.89000000, Status: 2
Latitude: 39.20930442, Longitude: 117.22558842, Heading: 74.89000000, Status: 2
Latitude: 39.20930461, Longitude: 117.22558935, Heading: 74.88000000, Status: 2
Latitude: 39.20930481, Longitude: 117.22559029, Heading: 74.89000000, Status: 2
Latitude: 39.20930500, Longitude: 117.22559124, Heading: 74.88000000, Status: 2
Latitude: 39.20930520, Longitude: 117.22559221, Heading: 74.89000000, Status: 2
Latitude: 39.20930540, Longitude: 117.22559318, Heading: 74.88000000, Status: 2
Latitude: 39.20930562, Longitude: 117.22559419, Heading: 74.88000000, Status: 2
Latitude: 39.20930583, Longitude: 117.22559520, Heading: 74.87000000, Status: 2
Latitude: 39.20930603, Longitude: 117.22559621, Heading: 74.88000000, Status: 2
Latitude: 39.20930625, Longitude: 117.22559722, Heading: 74.88000000, Status: 2
Latitude: 39.20930646, Longitude: 117.22559823, Heading: 74.87000000, Status: 2
Latitude: 39.20930668, Longitude: 117.22559923, Heading: 74.88000000, Status: 2
Latitude: 39.20930689, Longitude: 117.22560023, Heading: 74.87000000, Status: 2
Latitude: 39.20930710, Longitude: 117.22560122, Heading: 74.87000000, Status: 2
Latitude: 39.20930731, Longitude: 117.22560219, Heading: 74.87000000, Status: 2
Latitude: 39.20930752, Longitude: 117.22560316, Heading: 74.87000000, Status: 2
Latitude: 39.20930771, Longitude: 117.22560413, Heading: 74.87000000, Status: 2
Latitude: 39.20930789, Longitude: 117.22560510, Heading: 74.86000000, Status: 2
Latitude: 39.20930808, Longitude: 117.22560603, Heading: 74.87000000, Status: 2
Latitude: 39.20930827, Longitude: 117.22560696, Heading: 74.87000000, Status: 2
Latitude: 39.20930846, Longitude: 117.22560786, Heading: 74.87000000, Status: 2
Latitude: 39.20930864, Longitude: 117.22560875, Heading: 74.87000000, Status: 2
Latitude: 39.20930882, Longitude: 117.22560962, Heading: 74.87000000, Status: 2
Latitude: 39.20930900, Longitude: 117.22561047, Heading: 74.86000000, Status: 2
Latitude: 39.20930918, Longitude: 117.22561130, Heading: 74.87000000, Status: 2
Latitude: 39.20930935, Longitude: 117.22561211, Heading: 74.87000000, Status: 2
Latitude: 39.20930952, Longitude: 117.22561292, Heading: 74.86000000, Status: 2
Latitude: 39.20930968, Longitude: 117.22561374, Heading: 74.86000000, Status: 2
Latitude: 39.20930984, Longitude: 117.22561452, Heading: 74.86000000, Status: 2
Latitude: 39.20931000, Longitude: 117.22561529, Heading: 74.86000000, Status: 2
Latitude: 39.20931016, Longitude: 117.22561604, Heading: 74.85000000, Status: 2
Latitude: 39.20931032, Longitude: 117.22561678, Heading: 74.86000000, Status: 2
Latitude: 39.20931047, Longitude: 117.22561751, Heading: 74.86000000, Status: 2
Latitude: 39.20931063, Longitude: 117.22561822, Heading: 74.86000000, Status: 2
Latitude: 39.20931079, Longitude: 117.22561892, Heading: 74.86000000, Status: 2
Latitude: 39.20931094, Longitude: 117.22561961, Heading: 74.85000000, Status: 2
Latitude: 39.20931107, Longitude: 117.22562034, Heading: 74.85000000, Status: 2
Latitude: 39.20931121, Longitude: 117.22562103, Heading: 74.85000000, Status: 2
Latitude: 39.20931135, Longitude: 117.22562171, Heading: 74.84000000, Status: 2
Latitude: 39.20931149, Longitude: 117.22562239, Heading: 74.84000000, Status: 2
Latitude: 39.20931163, Longitude: 117.22562305, Heading: 74.84000000, Status: 2
Latitude: 39.20931177, Longitude: 117.22562370, Heading: 74.84000000, Status: 2
Latitude: 39.20931191, Longitude: 117.22562433, Heading: 74.84000000, Status: 2
Latitude: 39.20931205, Longitude: 117.22562497, Heading: 74.84000000, Status: 2
Latitude: 39.20931218, Longitude: 117.22562560, Heading: 74.84000000, Status: 2
Latitude: 39.20931233, Longitude: 117.22562623, Heading: 74.84000000, Status: 2
Latitude: 39.20931246, Longitude: 117.22562690, Heading: 74.84000000, Status: 2
Latitude: 39.20931259, Longitude: 117.22562756, Heading: 74.83000000, Status: 2
Latitude: 39.20931272, Longitude: 117.22562820, Heading: 74.84000000, Status: 2
Latitude: 39.20931286, Longitude: 117.22562885, Heading: 74.83000000, Status: 2
Latitude: 39.20931300, Longitude: 117.22562950, Heading: 74.84000000, Status: 2
Latitude: 39.20931314, Longitude: 117.22563014, Heading: 74.83000000, Status: 2
Latitude: 39.20931328, Longitude: 117.22563080, Heading: 74.83000000, Status: 2
Latitude: 39.20931343, Longitude: 117.22563145, Heading: 74.84000000, Status: 2
Latitude: 39.20931358, Longitude: 117.22563211, Heading: 74.83000000, Status: 2
Latitude: 39.20931373, Longitude: 117.22563277, Heading: 74.83000000, Status: 2
Latitude: 39.20931386, Longitude: 117.22563347, Heading: 74.83000000, Status: 2
Latitude: 39.20931400, Longitude: 117.22563419, Heading: 74.82000000, Status: 2
Latitude: 39.20931414, Longitude: 117.22563489, Heading: 74.83000000, Status: 2
Latitude: 39.20931428, Longitude: 117.22563559, Heading: 74.84000000, Status: 2
Latitude: 39.20931442, Longitude: 117.22563629, Heading: 74.89000000, Status: 2
Latitude: 39.20931458, Longitude: 117.22563700, Heading: 75.00000000, Status: 2
Latitude: 39.20931472, Longitude: 117.22563770, Heading: 75.15000000, Status: 2
Latitude: 39.20931488, Longitude: 117.22563842, Heading: 75.41000000, Status: 2
Latitude: 39.20931503, Longitude: 117.22563913, Heading: 75.73000000, Status: 2
Latitude: 39.20931518, Longitude: 117.22563985, Heading: 76.13000000, Status: 2
Latitude: 39.20931532, Longitude: 117.22564057, Heading: 76.60000000, Status: 2
Latitude: 39.20931546, Longitude: 117.22564132, Heading: 77.09000000, Status: 2
Latitude: 39.20931560, Longitude: 117.22564204, Heading: 77.62000000, Status: 2
Latitude: 39.20931574, Longitude: 117.22564277, Heading: 78.14000000, Status: 2
Latitude: 39.20931589, Longitude: 117.22564349, Heading: 78.68000000, Status: 2
Latitude: 39.20931603, Longitude: 117.22564422, Heading: 79.23000000, Status: 2
Latitude: 39.20931616, Longitude: 117.22564495, Heading: 79.76000000, Status: 2
Latitude: 39.20931628, Longitude: 117.22564568, Heading: 80.31000000, Status: 2
Latitude: 39.20931641, Longitude: 117.22564641, Heading: 80.85000000, Status: 2
Latitude: 39.20931653, Longitude: 117.22564715, Heading: 81.39000000, Status: 2
Latitude: 39.20931664, Longitude: 117.22564789, Heading: 81.95000000, Status: 2
Latitude: 39.20931672, Longitude: 117.22564867, Heading: 82.48000000, Status: 2
Latitude: 39.20931680, Longitude: 117.22564942, Heading: 83.00000000, Status: 2
Latitude: 39.20931689, Longitude: 117.22565017, Heading: 83.52000000, Status: 2
Latitude: 39.20931696, Longitude: 117.22565091, Heading: 83.99000000, Status: 2
Latitude: 39.20931703, Longitude: 117.22565165, Heading: 84.41000000, Status: 2
Latitude: 39.20931711, Longitude: 117.22565239, Heading: 84.85000000, Status: 2
Latitude: 39.20931718, Longitude: 117.22565314, Heading: 85.26000000, Status: 2
Latitude: 39.20931724, Longitude: 117.22565389, Heading: 85.66000000, Status: 2
Latitude: 39.20931730, Longitude: 117.22565466, Heading: 86.07000000, Status: 2
Latitude: 39.20931736, Longitude: 117.22565543, Heading: 86.48000000, Status: 2
Latitude: 39.20931740, Longitude: 117.22565631, Heading: 86.89000000, Status: 2
Latitude: 39.20931744, Longitude: 117.22565715, Heading: 87.31000000, Status: 2
Latitude: 39.20931748, Longitude: 117.22565802, Heading: 87.75000000, Status: 2
Latitude: 39.20931752, Longitude: 117.22565891, Heading: 88.20000000, Status: 2
Latitude: 39.20931755, Longitude: 117.22565981, Heading: 88.66000000, Status: 2
Latitude: 39.20931758, Longitude: 117.22566074, Heading: 89.13000000, Status: 2
Latitude: 39.20931761, Longitude: 117.22566167, Heading: 89.61000000, Status: 2
Latitude: 39.20931763, Longitude: 117.22566262, Heading: 90.10000000, Status: 2
Latitude: 39.20931764, Longitude: 117.22566359, Heading: 90.61000000, Status: 2
Latitude: 39.20931763, Longitude: 117.22566460, Heading: 91.13000000, Status: 2
Latitude: 39.20931761, Longitude: 117.22566563, Heading: 91.65000000, Status: 2
Latitude: 39.20931760, Longitude: 117.22566665, Heading: 92.19000000, Status: 2
Latitude: 39.20931757, Longitude: 117.22566767, Heading: 92.72000000, Status: 2
Latitude: 39.20931754, Longitude: 117.22566870, Heading: 93.27000000, Status: 2
Latitude: 39.20931750, Longitude: 117.22566974, Heading: 93.82000000, Status: 2
Latitude: 39.20931745, Longitude: 117.22567078, Heading: 94.38000000, Status: 2
Latitude: 39.20931740, Longitude: 117.22567183, Heading: 94.95000000, Status: 2
Latitude: 39.20931734, Longitude: 117.22567288, Heading: 95.51000000, Status: 2
Latitude: 39.20931728, Longitude: 117.22567393, Heading: 96.08000000, Status: 2
Latitude: 39.20931721, Longitude: 117.22567499, Heading: 96.66000000, Status: 2
Latitude: 39.20931711, Longitude: 117.22567607, Heading: 97.23000000, Status: 2
Latitude: 39.20931701, Longitude: 117.22567712, Heading: 97.78000000, Status: 2
Latitude: 39.20931691, Longitude: 117.22567817, Heading: 98.35000000, Status: 2
Latitude: 39.20931681, Longitude: 117.22567921, Heading: 98.93000000, Status: 2
Latitude: 39.20931670, Longitude: 117.22568023, Heading: 99.49000000, Status: 2
Latitude: 39.20931658, Longitude: 117.22568123, Heading: 100.04000000, Status: 2
Latitude: 39.20931646, Longitude: 117.22568222, Heading: 100.62000000, Status: 2
Latitude: 39.20931632, Longitude: 117.22568320, Heading: 101.16000000, Status: 2
Latitude: 39.20931619, Longitude: 117.22568418, Heading: 101.73000000, Status: 2
Latitude: 39.20931605, Longitude: 117.22568515, Heading: 102.30000000, Status: 2
Latitude: 39.20931588, Longitude: 117.22568617, Heading: 102.85000000, Status: 2
Latitude: 39.20931572, Longitude: 117.22568714, Heading: 103.41000000, Status: 2
Latitude: 39.20931556, Longitude: 117.22568811, Heading: 103.97000000, Status: 2
Latitude: 39.20931539, Longitude: 117.22568906, Heading: 104.52000000, Status: 2
Latitude: 39.20931521, Longitude: 117.22569001, Heading: 105.07000000, Status: 2
Latitude: 39.20931504, Longitude: 117.22569095, Heading: 105.63000000, Status: 2
Latitude: 39.20931486, Longitude: 117.22569189, Heading: 106.18000000, Status: 2
Latitude: 39.20931468, Longitude: 117.22569282, Heading: 106.74000000, Status: 2
Latitude: 39.20931449, Longitude: 117.22569375, Heading: 107.30000000, Status: 2
Latitude: 39.20931427, Longitude: 117.22569475, Heading: 107.88000000, Status: 2
Latitude: 39.20931406, Longitude: 117.22569572, Heading: 108.45000000, Status: 2
Latitude: 39.20931383, Longitude: 117.22569667, Heading: 109.00000000, Status: 2
Latitude: 39.20931360, Longitude: 117.22569761, Heading: 109.56000000, Status: 2
Latitude: 39.20931337, Longitude: 117.22569854, Heading: 110.11000000, Status: 2
Latitude: 39.20931314, Longitude: 117.22569947, Heading: 110.68000000, Status: 2
Latitude: 39.20931290, Longitude: 117.22570038, Heading: 111.23000000, Status: 2
Latitude: 39.20931265, Longitude: 117.22570129, Heading: 111.77000000, Status: 2
Latitude: 39.20931239, Longitude: 117.22570219, Heading: 112.31000000, Status: 2
Latitude: 39.20931212, Longitude: 117.22570309, Heading: 112.84000000, Status: 2
Latitude: 39.20931186, Longitude: 117.22570401, Heading: 113.35000000, Status: 2
Latitude: 39.20931156, Longitude: 117.22570492, Heading: 113.83000000, Status: 2
Latitude: 39.20931127, Longitude: 117.22570583, Heading: 114.31000000, Status: 2
Latitude: 39.20931097, Longitude: 117.22570672, Heading: 114.77000000, Status: 2
Latitude: 39.20931067, Longitude: 117.22570762, Heading: 115.22000000, Status: 2
Latitude: 39.20931037, Longitude: 117.22570851, Heading: 115.61000000, Status: 2
Latitude: 39.20931006, Longitude: 117.22570941, Heading: 115.97000000, Status: 2
Latitude: 39.20930974, Longitude: 117.22571031, Heading: 116.33000000, Status: 2
Latitude: 39.20930941, Longitude: 117.22571121, Heading: 116.66000000, Status: 2
Latitude: 39.20930907, Longitude: 117.22571212, Heading: 116.98000000, Status: 2
Latitude: 39.20930874, Longitude: 117.22571310, Heading: 117.33000000, Status: 2
Latitude: 39.20930839, Longitude: 117.22571413, Heading: 117.69000000, Status: 2
Latitude: 39.20930801, Longitude: 117.22571512, Heading: 118.05000000, Status: 2
Latitude: 39.20930762, Longitude: 117.22571611, Heading: 118.42000000, Status: 2
Latitude: 39.20930722, Longitude: 117.22571711, Heading: 118.82000000, Status: 2
Latitude: 39.20930682, Longitude: 117.22571812, Heading: 119.24000000, Status: 2
Latitude: 39.20930641, Longitude: 117.22571914, Heading: 119.68000000, Status: 2
Latitude: 39.20930598, Longitude: 117.22572017, Heading: 120.14000000, Status: 2
Latitude: 39.20930553, Longitude: 117.22572120, Heading: 120.61000000, Status: 2
Latitude: 39.20930508, Longitude: 117.22572224, Heading: 121.09000000, Status: 2
Latitude: 39.20930462, Longitude: 117.22572331, Heading: 121.60000000, Status: 2
Latitude: 39.20930413, Longitude: 117.22572445, Heading: 122.10000000, Status: 2
Latitude: 39.20930363, Longitude: 117.22572552, Heading: 122.62000000, Status: 2
Latitude: 39.20930311, Longitude: 117.22572661, Heading: 123.14000000, Status: 2
Latitude: 39.20930258, Longitude: 117.22572769, Heading: 123.65000000, Status: 2
Latitude: 39.20930204, Longitude: 117.22572877, Heading: 124.16000000, Status: 2
Latitude: 39.20930148, Longitude: 117.22572986, Heading: 124.66000000, Status: 2
Latitude: 39.20930093, Longitude: 117.22573095, Heading: 125.15000000, Status: 2
Latitude: 39.20930036, Longitude: 117.22573203, Heading: 125.66000000, Status: 2
Latitude: 39.20929978, Longitude: 117.22573311, Heading: 126.15000000, Status: 2
Latitude: 39.20929914, Longitude: 117.22573423, Heading: 126.64000000, Status: 2
Latitude: 39.20929852, Longitude: 117.22573535, Heading: 127.15000000, Status: 2
Latitude: 39.20929789, Longitude: 117.22573646, Heading: 127.68000000, Status: 2
Latitude: 39.20929725, Longitude: 117.22573757, Heading: 128.19000000, Status: 2
Latitude: 39.20929660, Longitude: 117.22573867, Heading: 128.68000000, Status: 2
Latitude: 39.20929595, Longitude: 117.22573976, Heading: 129.14000000, Status: 2
Latitude: 39.20929529, Longitude: 117.22574084, Heading: 129.54000000, Status: 2
Latitude: 39.20929461, Longitude: 117.22574192, Heading: 129.94000000, Status: 2
Latitude: 39.20929394, Longitude: 117.22574300, Heading: 130.31000000, Status: 2
Latitude: 39.20929326, Longitude: 117.22574407, Heading: 130.63000000, Status: 2
Latitude: 39.20929254, Longitude: 117.22574515, Heading: 130.92000000, Status: 2
Latitude: 39.20929181, Longitude: 117.22574624, Heading: 131.15000000, Status: 2
Latitude: 39.20929109, Longitude: 117.22574732, Heading: 131.36000000, Status: 2
Latitude: 39.20929038, Longitude: 117.22574840, Heading: 131.58000000, Status: 2
Latitude: 39.20928966, Longitude: 117.22574947, Heading: 131.78000000, Status: 2
Latitude: 39.20928894, Longitude: 117.22575053, Heading: 131.98000000, Status: 2
Latitude: 39.20928822, Longitude: 117.22575159, Heading: 132.25000000, Status: 2
Latitude: 39.20928749, Longitude: 117.22575264, Heading: 132.54000000, Status: 2
Latitude: 39.20928677, Longitude: 117.22575369, Heading: 132.88000000, Status: 2
