Latitude: 39.20775129, Longitude: 117.22763592, Heading: -157.41000000, Status: 2
Latitude: 39.20775161, Longitude: 117.22763596, Heading: -157.41000000, Status: 2
Latitude: 39.20775183, Longitude: 117.22763598, Heading: -157.41000000, Status: 2
Latitude: 39.20775199, Longitude: 117.22763600, Heading: -157.41000000, Status: 2
Latitude: 39.20775210, Longitude: 117.22763602, Heading: -157.41000000, Status: 2
Latitude: 39.20775220, Longitude: 117.22763603, Heading: -157.41000000, Status: 2
Latitude: 39.20775278, Longitude: 117.22763610, Heading: -157.41000000, Status: 2
Latitude: 39.20775292, Longitude: 117.22763611, Heading: -157.41000000, Status: 2
Latitude: 39.20775207, Longitude: 117.22763631, Heading: -157.41000000, Status: 2
Latitude: 39.20775169, Longitude: 117.22763640, Heading: -157.41000000, Status: 2
Latitude: 39.20775150, Longitude: 117.22763645, Heading: -157.41000000, Status: 2
Latitude: 39.20775138, Longitude: 117.22763648, Heading: -157.41000000, Status: 2
Latitude: 39.20775130, Longitude: 117.22763649, Heading: -157.41000000, Status: 2
Latitude: 39.20775124, Longitude: 117.22763651, Heading: -157.41000000, Status: 2
Latitude: 39.20775120, Longitude: 117.22763652, Heading: -157.41000000, Status: 2
Latitude: 39.20775117, Longitude: 117.22763653, Heading: -157.41000000, Status: 2
Latitude: 39.20775102, Longitude: 117.22763656, Heading: -157.41000000, Status: 2
Latitude: 39.20775090, Longitude: 117.22763659, Heading: -157.41000000, Status: 2
Latitude: 39.20775255, Longitude: 117.22763592, Heading: -157.41000000, Status: 2
Latitude: 39.20775319, Longitude: 117.22763566, Heading: -157.41000000, Status: 2
Latitude: 39.20775351, Longitude: 117.22763553, Heading: -157.41000000, Status: 2
Latitude: 39.20775370, Longitude: 117.22763545, Heading: -157.41000000, Status: 2
Latitude: 39.20775383, Longitude: 117.22763540, Heading: -157.41000000, Status: 2
Latitude: 39.20775392, Longitude: 117.22763536, Heading: -157.41000000, Status: 2
Latitude: 39.20775399, Longitude: 117.22763533, Heading: -157.41000000, Status: 2
Latitude: 39.20775405, Longitude: 117.22763531, Heading: -157.41000000, Status: 2
Latitude: 39.20775417, Longitude: 117.22763526, Heading: -157.41000000, Status: 2
Latitude: 39.20775448, Longitude: 117.22763513, Heading: -157.40000000, Status: 2
Latitude: 39.20776052, Longitude: 117.22763331, Heading: -157.40000000, Status: 2
Latitude: 39.20776292, Longitude: 117.22763258, Heading: -157.40000000, Status: 2
Latitude: 39.20776413, Longitude: 117.22763221, Heading: -157.40000000, Status: 2
Latitude: 39.20776486, Longitude: 117.22763199, Heading: -157.40000000, Status: 2
Latitude: 39.20776534, Longitude: 117.22763185, Heading: -157.40000000, Status: 2
Latitude: 39.20776569, Longitude: 117.22763174, Heading: -157.40000000, Status: 2
Latitude: 39.20776595, Longitude: 117.22763166, Heading: -157.40000000, Status: 2
Latitude: 39.20776615, Longitude: 117.22763160, Heading: -157.40000000, Status: 2
Latitude: 39.20776766, Longitude: 117.22763114, Heading: -157.40000000, Status: 2
Latitude: 39.20776778, Longitude: 117.22763111, Heading: -157.41000000, Status: 2
Latitude: 39.20777213, Longitude: 117.22762844, Heading: -157.40000000, Status: 2
Latitude: 39.20777404, Longitude: 117.22762727, Heading: -157.40000000, Status: 2
Latitude: 39.20777502, Longitude: 117.22762667, Heading: -157.40000000, Status: 2
Latitude: 39.20777561, Longitude: 117.22762631, Heading: -157.40000000, Status: 2
Latitude: 39.20777601, Longitude: 117.22762606, Heading: -157.40000000, Status: 2
Latitude: 39.20777629, Longitude: 117.22762589, Heading: -157.40000000, Status: 2
Latitude: 39.20777651, Longitude: 117.22762576, Heading: -157.40000000, Status: 2
Latitude: 39.20777667, Longitude: 117.22762565, Heading: -157.40000000, Status: 2
Latitude: 39.20777759, Longitude: 117.22762510, Heading: -157.40000000, Status: 2
Latitude: 39.20777803, Longitude: 117.22762482, Heading: -157.40000000, Status: 2
Latitude: 39.20778130, Longitude: 117.22762327, Heading: -157.40000000, Status: 2
Latitude: 39.20778279, Longitude: 117.22762256, Heading: -157.40000000, Status: 2
Latitude: 39.20778354, Longitude: 117.22762220, Heading: -157.40000000, Status: 2
Latitude: 39.20778400, Longitude: 117.22762198, Heading: -157.40000000, Status: 2
Latitude: 39.20778431, Longitude: 117.22762184, Heading: -157.40000000, Status: 2
Latitude: 39.20778453, Longitude: 117.22762173, Heading: -157.40000000, Status: 2
Latitude: 39.20778470, Longitude: 117.22762165, Heading: -157.40000000, Status: 2
Latitude: 39.20778482, Longitude: 117.22762159, Heading: -157.40000000, Status: 2
Latitude: 39.20778525, Longitude: 117.22762139, Heading: -157.40000000, Status: 2
Latitude: 39.20778586, Longitude: 117.22762110, Heading: -157.40000000, Status: 2
Latitude: 39.20778795, Longitude: 117.22762089, Heading: -157.40000000, Status: 2
Latitude: 39.20778876, Longitude: 117.22762081, Heading: -157.39000000, Status: 2
Latitude: 39.20778917, Longitude: 117.22762077, Heading: -157.39000000, Status: 2
Latitude: 39.20778942, Longitude: 117.22762075, Heading: -157.39000000, Status: 2
