Latitude: 39.20772803, Longitude: 117.22764407, Heading: -155.74000000, Status: 2
Latitude: 39.20772757, Longitude: 117.22764442, Heading: -155.74000000, Status: 2
Latitude: 39.20772727, Longitude: 117.22764466, Heading: -155.74000000, Status: 2
Latitude: 39.20772706, Longitude: 117.22764482, Heading: -155.74000000, Status: 2
Latitude: 39.20772690, Longitude: 117.22764495, Heading: -155.74000000, Status: 2
Latitude: 39.20772677, Longitude: 117.22764505, Heading: -155.74000000, Status: 2
Latitude: 39.20772576, Longitude: 117.22764583, Heading: -155.74000000, Status: 2
Latitude: 39.20772575, Longitude: 117.22764584, Heading: -155.74000000, Status: 2
Latitude: 39.20772335, Longitude: 117.22764798, Heading: -155.74000000, Status: 2
Latitude: 39.20772231, Longitude: 117.22764891, Heading: -155.74000000, Status: 2
Latitude: 39.20772178, Longitude: 117.22764938, Heading: -155.74000000, Status: 2
Latitude: 39.20772146, Longitude: 117.22764967, Heading: -155.74000000, Status: 2
Latitude: 39.20772124, Longitude: 117.22764987, Heading: -155.74000000, Status: 2
Latitude: 39.20772109, Longitude: 117.22765001, Heading: -155.74000000, Status: 2
Latitude: 39.20772097, Longitude: 117.22765011, Heading: -155.74000000, Status: 2
Latitude: 39.20772087, Longitude: 117.22765019, Heading: -155.74000000, Status: 2
Latitude: 39.20772033, Longitude: 117.22765069, Heading: -155.74000000, Status: 2
Latitude: 39.20772013, Longitude: 117.22765087, Heading: -155.74000000, Status: 2
Latitude: 39.20771849, Longitude: 117.22765411, Heading: -155.74000000, Status: 2
Latitude: 39.20771775, Longitude: 117.22765558, Heading: -155.74000000, Status: 2
Latitude: 39.20771738, Longitude: 117.22765633, Heading: -155.74000000, Status: 2
Latitude: 39.20771715, Longitude: 117.22765678, Heading: -155.74000000, Status: 2
Latitude: 39.20771699, Longitude: 117.22765708, Heading: -155.74000000, Status: 2
Latitude: 39.20771688, Longitude: 117.22765730, Heading: -155.74000000, Status: 2
Latitude: 39.20771680, Longitude: 117.22765747, Heading: -155.74000000, Status: 2
Latitude: 39.20771674, Longitude: 117.22765759, Heading: -155.74000000, Status: 2
Latitude: 39.20771649, Longitude: 117.22765809, Heading: -155.74000000, Status: 2
Latitude: 39.20771622, Longitude: 117.22765863, Heading: -155.74000000, Status: 2
Latitude: 39.20771552, Longitude: 117.22765942, Heading: -155.74000000, Status: 2
Latitude: 39.20771519, Longitude: 117.22765979, Heading: -155.74000000, Status: 2
Latitude: 39.20771502, Longitude: 117.22765997, Heading: -155.74000000, Status: 2
Latitude: 39.20771492, Longitude: 117.22766009, Heading: -155.74000000, Status: 2
Latitude: 39.20771486, Longitude: 117.22766016, Heading: -155.74000000, Status: 2
Latitude: 39.20771481, Longitude: 117.22766022, Heading: -155.74000000, Status: 2
Latitude: 39.20771477, Longitude: 117.22766026, Heading: -155.74000000, Status: 2
Latitude: 39.20771475, Longitude: 117.22766029, Heading: -155.74000000, Status: 2
Latitude: 39.20771469, Longitude: 117.22766035, Heading: -155.74000000, Status: 2
Latitude: 39.20771452, Longitude: 117.22766055, Heading: -155.74000000, Status: 2
Latitude: 39.20771442, Longitude: 117.22766129, Heading: -155.74000000, Status: 2
Latitude: 39.20771438, Longitude: 117.22766159, Heading: -155.74000000, Status: 2
Latitude: 39.20771436, Longitude: 117.22766174, Heading: -155.74000000, Status: 2
Latitude: 39.20771435, Longitude: 117.22766183, Heading: -155.74000000, Status: 2
Latitude: 39.20771434, Longitude: 117.22766189, Heading: -155.74000000, Status: 2
Latitude: 39.20771434, Longitude: 117.22766194, Heading: -155.74000000, Status: 2
Latitude: 39.20771433, Longitude: 117.22766197, Heading: -155.74000000, Status: 2
