Latitude: 39.20765840, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765840, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765840, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765840, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765840, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.28000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633553, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.26000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.26000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.26000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.26000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.26000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.26000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.26000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
Latitude: 39.20765839, Longitude: 117.22633552, Heading: 164.27000000, Status: 2
