Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.14000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.14000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.14000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.14000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.15000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.15000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.15000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.15000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.15000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.15000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.15000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.16000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.16000000, Status: 2
Latitude: 39.20928292, Longitude: 117.22550061, Heading: 73.16000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.16000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.16000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.16000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.16000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.17000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.17000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.17000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.17000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.17000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.17000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.18000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.18000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.18000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.18000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.18000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.18000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.18000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.19000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.19000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550061, Heading: 73.19000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550060, Heading: 73.19000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550060, Heading: 73.19000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550060, Heading: 73.19000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550060, Heading: 73.19000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550060, Heading: 73.20000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550060, Heading: 73.20000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550060, Heading: 73.20000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550060, Heading: 73.20000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550060, Heading: 73.20000000, Status: 2
Latitude: 39.20928293, Longitude: 117.22550060, Heading: 73.20000000, Status: 2
Latitude: 39.20928294, Longitude: 117.22550060, Heading: 73.21000000, Status: 2
