Latitude: 39.20774686, Longitude: 117.22756939, Heading: -154.24000000, Status: 2
Latitude: 39.20774685, Longitude: 117.22756939, Heading: -154.24000000, Status: 2
Latitude: 39.20774685, Longitude: 117.22756939, Heading: -154.24000000, Status: 2
Latitude: 39.20774684, Longitude: 117.22756938, Heading: -154.24000000, Status: 2
Latitude: 39.20774684, Longitude: 117.22756938, Heading: -154.24000000, Status: 2
Latitude: 39.20774683, Longitude: 117.22756938, Heading: -154.24000000, Status: 2
Latitude: 39.20774681, Longitude: 117.22756937, Heading: -154.24000000, Status: 2
Latitude: 39.20774677, Longitude: 117.22756936, Heading: -154.23000000, Status: 2
Latitude: 39.20774675, Longitude: 117.22756936, Heading: -154.23000000, Status: 2
Latitude: 39.20774675, Longitude: 117.22756936, Heading: -154.23000000, Status: 2
Latitude: 39.20774674, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20774674, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20774673, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20774673, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20774673, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20774673, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20774672, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775008, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775176, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775261, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775312, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775345, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775369, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775388, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775401, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775487, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775514, Longitude: 117.22756935, Heading: -154.23000000, Status: 2
Latitude: 39.20775448, Longitude: 117.22756959, Heading: -154.23000000, Status: 2
Latitude: 39.20775418, Longitude: 117.22756970, Heading: -154.23000000, Status: 2
Latitude: 39.20775402, Longitude: 117.22756975, Heading: -154.23000000, Status: 2
Latitude: 39.20775393, Longitude: 117.22756978, Heading: -154.22000000, Status: 2
Latitude: 39.20775387, Longitude: 117.22756981, Heading: -154.22000000, Status: 2
Latitude: 39.20775383, Longitude: 117.22756982, Heading: -154.22000000, Status: 2
Latitude: 39.20775379, Longitude: 117.22756983, Heading: -154.22000000, Status: 2
Latitude: 39.20775377, Longitude: 117.22756984, Heading: -154.22000000, Status: 2
Latitude: 39.20775366, Longitude: 117.22756988, Heading: -154.22000000, Status: 2
Latitude: 39.20775356, Longitude: 117.22756992, Heading: -154.22000000, Status: 2
Latitude: 39.20775581, Longitude: 117.22756971, Heading: -154.22000000, Status: 2
Latitude: 39.20775687, Longitude: 117.22756962, Heading: -154.22000000, Status: 2
Latitude: 39.20775740, Longitude: 117.22756957, Heading: -154.22000000, Status: 2
