Latitude: 39.20775104, Longitude: 117.22763189, Heading: -160.23000000, Status: 2
Latitude: 39.20773855, Longitude: 117.22763029, Heading: -160.22000000, Status: 2
Latitude: 39.20773842, Longitude: 117.22763029, Heading: -160.22000000, Status: 2
Latitude: 39.20773832, Longitude: 117.22763030, Heading: -160.22000000, Status: 2
Latitude: 39.20773816, Longitude: 117.22763031, Heading: -160.22000000, Status: 2
Latitude: 39.20773750, Longitude: 117.22763034, Heading: -160.22000000, Status: 2
Latitude: 39.20773560, Longitude: 117.22763014, Heading: -160.22000000, Status: 2
Latitude: 39.20773484, Longitude: 117.22763006, Heading: -160.22000000, Status: 2
Latitude: 39.20773445, Longitude: 117.22763002, Heading: -160.22000000, Status: 2
Latitude: 39.20773422, Longitude: 117.22763000, Heading: -160.22000000, Status: 2
Latitude: 39.20773407, Longitude: 117.22762998, Heading: -160.22000000, Status: 2
Latitude: 39.20773396, Longitude: 117.22762997, Heading: -160.22000000, Status: 2
Latitude: 39.20773388, Longitude: 117.22762996, Heading: -160.22000000, Status: 2
Latitude: 39.20773381, Longitude: 117.22762995, Heading: -160.22000000, Status: 2
Latitude: 39.20773337, Longitude: 117.22762991, Heading: -160.22000000, Status: 2
Latitude: 39.20773330, Longitude: 117.22762990, Heading: -160.22000000, Status: 2
Latitude: 39.20773087, Longitude: 117.22762912, Heading: -160.22000000, Status: 2
Latitude: 39.20772980, Longitude: 117.22762877, Heading: -160.22000000, Status: 2
Latitude: 39.20772925, Longitude: 117.22762859, Heading: -160.22000000, Status: 2
Latitude: 39.20772892, Longitude: 117.22762849, Heading: -160.22000000, Status: 2
Latitude: 39.20772870, Longitude: 117.22762841, Heading: -160.22000000, Status: 2
Latitude: 39.20772854, Longitude: 117.22762836, Heading: -160.22000000, Status: 2
Latitude: 39.20772841, Longitude: 117.22762832, Heading: -160.22000000, Status: 2
Latitude: 39.20772832, Longitude: 117.22762829, Heading: -160.22000000, Status: 2
Latitude: 39.20772787, Longitude: 117.22762814, Heading: -160.22000000, Status: 2
Latitude: 39.20772756, Longitude: 117.22762805, Heading: -160.22000000, Status: 2
Latitude: 39.20772445, Longitude: 117.22762746, Heading: -160.22000000, Status: 2
Latitude: 39.20772301, Longitude: 117.22762719, Heading: -160.22000000, Status: 2
Latitude: 39.20772228, Longitude: 117.22762705, Heading: -160.22000000, Status: 2
Latitude: 39.20772184, Longitude: 117.22762697, Heading: -160.22000000, Status: 2
Latitude: 39.20772154, Longitude: 117.22762692, Heading: -160.22000000, Status: 2
Latitude: 39.20772133, Longitude: 117.22762688, Heading: -160.22000000, Status: 2
Latitude: 39.20772117, Longitude: 117.22762685, Heading: -160.22000000, Status: 2
Latitude: 39.20772105, Longitude: 117.22762682, Heading: -160.22000000, Status: 2
Latitude: 39.20772070, Longitude: 117.22762676, Heading: -160.22000000, Status: 2
Latitude: 39.20772005, Longitude: 117.22762663, Heading: -160.22000000, Status: 2
Latitude: 39.20771555, Longitude: 117.22762641, Heading: -160.22000000, Status: 2
Latitude: 39.20771339, Longitude: 117.22762631, Heading: -160.22000000, Status: 2
Latitude: 39.20771230, Longitude: 117.22762625, Heading: -160.22000000, Status: 2
Latitude: 39.20771164, Longitude: 117.22762622, Heading: -160.22000000, Status: 2
Latitude: 39.20771120, Longitude: 117.22762620, Heading: -160.22000000, Status: 2
Latitude: 39.20771088, Longitude: 117.22762619, Heading: -160.22000000, Status: 2
Latitude: 39.20771065, Longitude: 117.22762617, Heading: -160.22000000, Status: 2
Latitude: 39.20771047, Longitude: 117.22762616, Heading: -160.22000000, Status: 2
Latitude: 39.20770899, Longitude: 117.22762609, Heading: -160.22000000, Status: 2
Latitude: 39.20770899, Longitude: 117.22762609, Heading: -160.22000000, Status: 2
Latitude: 39.20770669, Longitude: 117.22762561, Heading: -160.22000000, Status: 2
Latitude: 39.20770569, Longitude: 117.22762539, Heading: -160.21000000, Status: 2
Latitude: 39.20770518, Longitude: 117.22762529, Heading: -160.21000000, Status: 2
Latitude: 39.20770487, Longitude: 117.22762522, Heading: -160.21000000, Status: 2
Latitude: 39.20770466, Longitude: 117.22762518, Heading: -160.21000000, Status: 2
Latitude: 39.20770451, Longitude: 117.22762515, Heading: -160.21000000, Status: 2
Latitude: 39.20770440, Longitude: 117.22762512, Heading: -160.21000000, Status: 2
Latitude: 39.20770431, Longitude: 117.22762510, Heading: -160.21000000, Status: 2
Latitude: 39.20770378, Longitude: 117.22762499, Heading: -160.21000000, Status: 2
Latitude: 39.20770360, Longitude: 117.22762495, Heading: -160.21000000, Status: 2
Latitude: 39.20770262, Longitude: 117.22762614, Heading: -160.21000000, Status: 2
Latitude: 39.20770218, Longitude: 117.22762667, Heading: -160.21000000, Status: 2
Latitude: 39.20770195, Longitude: 117.22762695, Heading: -160.21000000, Status: 2
Latitude: 39.20770182, Longitude: 117.22762711, Heading: -160.21000000, Status: 2
Latitude: 39.20770172, Longitude: 117.22762722, Heading: -160.21000000, Status: 2
Latitude: 39.20770166, Longitude: 117.22762730, Heading: -160.21000000, Status: 2
Latitude: 39.20770161, Longitude: 117.22762736, Heading: -160.21000000, Status: 2
Latitude: 39.20770157, Longitude: 117.22762741, Heading: -160.21000000, Status: 2
Latitude: 39.20770142, Longitude: 117.22762760, Heading: -160.21000000, Status: 2
Latitude: 39.20770126, Longitude: 117.22762778, Heading: -160.21000000, Status: 2
Latitude: 39.20769920, Longitude: 117.22762906, Heading: -160.21000000, Status: 2
Latitude: 39.20769822, Longitude: 117.22762966, Heading: -160.21000000, Status: 2
Latitude: 39.20769773, Longitude: 117.22762996, Heading: -160.21000000, Status: 2
Latitude: 39.20769744, Longitude: 117.22763014, Heading: -160.21000000, Status: 2
Latitude: 39.20769724, Longitude: 117.22763026, Heading: -160.21000000, Status: 2
Latitude: 39.20769710, Longitude: 117.22763035, Heading: -160.21000000, Status: 2
Latitude: 39.20769699, Longitude: 117.22763041, Heading: -160.21000000, Status: 2
Latitude: 39.20769691, Longitude: 117.22763047, Heading: -160.21000000, Status: 2
Latitude: 39.20769674, Longitude: 117.22763057, Heading: -160.21000000, Status: 2
Latitude: 39.20769624, Longitude: 117.22763088, Heading: -160.20000000, Status: 2
Latitude: 39.20769232, Longitude: 117.22763130, Heading: -160.20000000, Status: 2
Latitude: 39.20769075, Longitude: 117.22763147, Heading: -160.20000000, Status: 2
Latitude: 39.20768997, Longitude: 117.22763156, Heading: -160.20000000, Status: 2
Latitude: 39.20768949, Longitude: 117.22763161, Heading: -160.20000000, Status: 2
Latitude: 39.20768917, Longitude: 117.22763164, Heading: -160.20000000, Status: 2
Latitude: 39.20768895, Longitude: 117.22763167, Heading: -160.20000000, Status: 2
Latitude: 39.20768878, Longitude: 117.22763168, Heading: -160.20000000, Status: 2
Latitude: 39.20768865, Longitude: 117.22763170, Heading: -160.20000000, Status: 2
Latitude: 39.20768771, Longitude: 117.22763180, Heading: -160.20000000, Status: 2
Latitude: 39.20768759, Longitude: 117.22763181, Heading: -160.20000000, Status: 2
Latitude: 39.20768555, Longitude: 117.22763209, Heading: -160.20000000, Status: 2
Latitude: 39.20768465, Longitude: 117.22763222, Heading: -160.20000000, Status: 2
Latitude: 39.20768419, Longitude: 117.22763228, Heading: -160.20000000, Status: 2
Latitude: 39.20768391, Longitude: 117.22763232, Heading: -160.20000000, Status: 2
Latitude: 39.20768373, Longitude: 117.22763235, Heading: -160.20000000, Status: 2
Latitude: 39.20768359, Longitude: 117.22763236, Heading: -160.20000000, Status: 2
Latitude: 39.20768349, Longitude: 117.22763238, Heading: -160.20000000, Status: 2
Latitude: 39.20768341, Longitude: 117.22763239, Heading: -160.20000000, Status: 2
Latitude: 39.20768301, Longitude: 117.22763244, Heading: -160.20000000, Status: 2
Latitude: 39.20768278, Longitude: 117.22763248, Heading: -160.20000000, Status: 2
Latitude: 39.20768109, Longitude: 117.22763262, Heading: -160.20000000, Status: 2
Latitude: 39.20768032, Longitude: 117.22763269, Heading: -160.20000000, Status: 2
Latitude: 39.20767993, Longitude: 117.22763273, Heading: -160.20000000, Status: 2
Latitude: 39.20767969, Longitude: 117.22763275, Heading: -160.20000000, Status: 2
Latitude: 39.20767953, Longitude: 117.22763276, Heading: -160.20000000, Status: 2
Latitude: 39.20767942, Longitude: 117.22763277, Heading: -160.20000000, Status: 2
Latitude: 39.20767933, Longitude: 117.22763278, Heading: -160.20000000, Status: 2
Latitude: 39.20767926, Longitude: 117.22763278, Heading: -160.20000000, Status: 2
Latitude: 39.20767906, Longitude: 117.22763280, Heading: -160.20000000, Status: 2
Latitude: 39.20767873, Longitude: 117.22763283, Heading: -160.20000000, Status: 2
Latitude: 39.20767899, Longitude: 117.22763355, Heading: -160.20000000, Status: 2
Latitude: 39.20767909, Longitude: 117.22763383, Heading: -160.20000000, Status: 2
Latitude: 39.20767914, Longitude: 117.22763398, Heading: -160.20000000, Status: 2
Latitude: 39.20767917, Longitude: 117.22763406, Heading: -160.20000000, Status: 2
Latitude: 39.20767919, Longitude: 117.22763412, Heading: -160.20000000, Status: 2
Latitude: 39.20767921, Longitude: 117.22763416, Heading: -160.20000000, Status: 2
Latitude: 39.20767922, Longitude: 117.22763419, Heading: -160.20000000, Status: 2
Latitude: 39.20767923, Longitude: 117.22763422, Heading: -160.20000000, Status: 2
Latitude: 39.20767924, Longitude: 117.22763424, Heading: -160.20000000, Status: 2
Latitude: 39.20767930, Longitude: 117.22763441, Heading: -160.20000000, Status: 2
Latitude: 39.20767936, Longitude: 117.22763482, Heading: -160.20000000, Status: 2
Latitude: 39.20767938, Longitude: 117.22763499, Heading: -160.20000000, Status: 2
Latitude: 39.20767939, Longitude: 117.22763508, Heading: -160.20000000, Status: 2
Latitude: 39.20767940, Longitude: 117.22763513, Heading: -160.20000000, Status: 2
Latitude: 39.20767941, Longitude: 117.22763516, Heading: -160.20000000, Status: 2
Latitude: 39.20767941, Longitude: 117.22763519, Heading: -160.20000000, Status: 2
Latitude: 39.20767941, Longitude: 117.22763520, Heading: -160.20000000, Status: 2
Latitude: 39.20767941, Longitude: 117.22763522, Heading: -160.20000000, Status: 2
Latitude: 39.20767943, Longitude: 117.22763531, Heading: -160.20000000, Status: 2
Latitude: 39.20767943, Longitude: 117.22763533, Heading: -160.20000000, Status: 2
Latitude: 39.20767955, Longitude: 117.22763765, Heading: -160.19000000, Status: 2
Latitude: 39.20767960, Longitude: 117.22763850, Heading: -160.19000000, Status: 2
Latitude: 39.20767962, Longitude: 117.22763894, Heading: -160.19000000, Status: 2
Latitude: 39.20767964, Longitude: 117.22763920, Heading: -160.19000000, Status: 2
Latitude: 39.20767965, Longitude: 117.22763938, Heading: -160.19000000, Status: 2
Latitude: 39.20767966, Longitude: 117.22763951, Heading: -160.19000000, Status: 2
Latitude: 39.20767966, Longitude: 117.22763960, Heading: -160.19000000, Status: 2
Latitude: 39.20767967, Longitude: 117.22763968, Heading: -160.19000000, Status: 2
Latitude: 39.20767968, Longitude: 117.22763999, Heading: -160.19000000, Status: 2
Latitude: 39.20767970, Longitude: 117.22764028, Heading: -160.19000000, Status: 2
Latitude: 39.20768019, Longitude: 117.22764230, Heading: -160.19000000, Status: 2
Latitude: 39.20768042, Longitude: 117.22764324, Heading: -160.19000000, Status: 2
Latitude: 39.20768054, Longitude: 117.22764372, Heading: -160.19000000, Status: 2
Latitude: 39.20768061, Longitude: 117.22764401, Heading: -160.19000000, Status: 2
Latitude: 39.20768066, Longitude: 117.22764421, Heading: -160.19000000, Status: 2
Latitude: 39.20768069, Longitude: 117.22764435, Heading: -160.19000000, Status: 2
Latitude: 39.20768072, Longitude: 117.22764445, Heading: -160.19000000, Status: 2
Latitude: 39.20768073, Longitude: 117.22764453, Heading: -160.19000000, Status: 2
Latitude: 39.20768078, Longitude: 117.22764471, Heading: -160.19000000, Status: 2
Latitude: 39.20768090, Longitude: 117.22764518, Heading: -160.18000000, Status: 2
Latitude: 39.20768163, Longitude: 117.22764625, Heading: -160.18000000, Status: 2
Latitude: 39.20768192, Longitude: 117.22764668, Heading: -160.18000000, Status: 2
Latitude: 39.20768206, Longitude: 117.22764689, Heading: -160.18000000, Status: 2
Latitude: 39.20768215, Longitude: 117.22764702, Heading: -160.18000000, Status: 2
Latitude: 39.20768221, Longitude: 117.22764711, Heading: -160.18000000, Status: 2
Latitude: 39.20768225, Longitude: 117.22764717, Heading: -160.18000000, Status: 2
Latitude: 39.20768228, Longitude: 117.22764722, Heading: -160.18000000, Status: 2
Latitude: 39.20768231, Longitude: 117.22764725, Heading: -160.18000000, Status: 2
Latitude: 39.20768249, Longitude: 117.22764752, Heading: -160.18000000, Status: 2
Latitude: 39.20768251, Longitude: 117.22764754, Heading: -160.18000000, Status: 2
Latitude: 39.20768291, Longitude: 117.22764852, Heading: -160.18000000, Status: 2
Latitude: 39.20768308, Longitude: 117.22764895, Heading: -160.18000000, Status: 2
Latitude: 39.20768317, Longitude: 117.22764917, Heading: -160.18000000, Status: 2
Latitude: 39.20768322, Longitude: 117.22764930, Heading: -160.18000000, Status: 2
Latitude: 39.20768326, Longitude: 117.22764939, Heading: -160.18000000, Status: 2
Latitude: 39.20768329, Longitude: 117.22764946, Heading: -160.18000000, Status: 2
Latitude: 39.20768331, Longitude: 117.22764950, Heading: -160.18000000, Status: 2
Latitude: 39.20768332, Longitude: 117.22764954, Heading: -160.18000000, Status: 2
Latitude: 39.20768340, Longitude: 117.22764974, Heading: -160.18000000, Status: 2
Latitude: 39.20768345, Longitude: 117.22764985, Heading: -160.18000000, Status: 2
Latitude: 39.20768471, Longitude: 117.22765023, Heading: -160.18000000, Status: 2
Latitude: 39.20768519, Longitude: 117.22765037, Heading: -160.18000000, Status: 2
Latitude: 39.20768543, Longitude: 117.22765045, Heading: -160.18000000, Status: 2
Latitude: 39.20768558, Longitude: 117.22765049, Heading: -160.18000000, Status: 2
Latitude: 39.20768567, Longitude: 117.22765052, Heading: -160.18000000, Status: 2
Latitude: 39.20768574, Longitude: 117.22765054, Heading: -160.18000000, Status: 2
Latitude: 39.20768580, Longitude: 117.22765056, Heading: -160.18000000, Status: 2
Latitude: 39.20768584, Longitude: 117.22765057, Heading: -160.18000000, Status: 2
Latitude: 39.20768597, Longitude: 117.22765061, Heading: -160.18000000, Status: 2
Latitude: 39.20768617, Longitude: 117.22765067, Heading: -160.18000000, Status: 2
Latitude: 39.20768771, Longitude: 117.22764969, Heading: -160.18000000, Status: 2
Latitude: 39.20768845, Longitude: 117.22764923, Heading: -160.18000000, Status: 2
Latitude: 39.20768882, Longitude: 117.22764899, Heading: -160.18000000, Status: 2
Latitude: 39.20768905, Longitude: 117.22764885, Heading: -160.18000000, Status: 2
Latitude: 39.20768919, Longitude: 117.22764876, Heading: -160.18000000, Status: 2
Latitude: 39.20768930, Longitude: 117.22764869, Heading: -160.18000000, Status: 2
Latitude: 39.20768938, Longitude: 117.22764864, Heading: -160.18000000, Status: 2
Latitude: 39.20768944, Longitude: 117.22764860, Heading: -160.18000000, Status: 2
Latitude: 39.20768952, Longitude: 117.22764855, Heading: -160.18000000, Status: 2
Latitude: 39.20768995, Longitude: 117.22764828, Heading: -160.18000000, Status: 2
Latitude: 39.20768962, Longitude: 117.22764874, Heading: -160.18000000, Status: 2
Latitude: 39.20768946, Longitude: 117.22764898, Heading: -160.18000000, Status: 2
Latitude: 39.20768938, Longitude: 117.22764909, Heading: -160.18000000, Status: 2
Latitude: 39.20768933, Longitude: 117.22764916, Heading: -160.18000000, Status: 2
Latitude: 39.20768930, Longitude: 117.22764921, Heading: -160.18000000, Status: 2
Latitude: 39.20768927, Longitude: 117.22764924, Heading: -160.18000000, Status: 2
Latitude: 39.20768926, Longitude: 117.22764926, Heading: -160.18000000, Status: 2
Latitude: 39.20768924, Longitude: 117.22764928, Heading: -160.18000000, Status: 2
Latitude: 39.20768916, Longitude: 117.22764940, Heading: -160.18000000, Status: 2
Latitude: 39.20768914, Longitude: 117.22764944, Heading: -160.18000000, Status: 2
Latitude: 39.20769007, Longitude: 117.22764920, Heading: -160.18000000, Status: 2
Latitude: 39.20769049, Longitude: 117.22764910, Heading: -160.18000000, Status: 2
Latitude: 39.20769070, Longitude: 117.22764904, Heading: -160.18000000, Status: 2
Latitude: 39.20769083, Longitude: 117.22764901, Heading: -160.18000000, Status: 2
Latitude: 39.20769092, Longitude: 117.22764899, Heading: -160.18000000, Status: 2
Latitude: 39.20769098, Longitude: 117.22764897, Heading: -160.18000000, Status: 2
Latitude: 39.20769103, Longitude: 117.22764896, Heading: -160.18000000, Status: 2
Latitude: 39.20769106, Longitude: 117.22764895, Heading: -160.18000000, Status: 2
Latitude: 39.20769123, Longitude: 117.22764891, Heading: -160.18000000, Status: 2
Latitude: 39.20769136, Longitude: 117.22764888, Heading: -160.18000000, Status: 2
Latitude: 39.20769378, Longitude: 117.22764895, Heading: -160.18000000, Status: 2
Latitude: 39.20769491, Longitude: 117.22764898, Heading: -160.18000000, Status: 2
Latitude: 39.20769548, Longitude: 117.22764900, Heading: -160.18000000, Status: 2
Latitude: 39.20769583, Longitude: 117.22764901, Heading: -160.18000000, Status: 2
Latitude: 39.20769606, Longitude: 117.22764902, Heading: -160.18000000, Status: 2
Latitude: 39.20769622, Longitude: 117.22764902, Heading: -160.18000000, Status: 2
Latitude: 39.20769635, Longitude: 117.22764903, Heading: -160.17000000, Status: 2
Latitude: 39.20769644, Longitude: 117.22764903, Heading: -160.17000000, Status: 2
Latitude: 39.20769668, Longitude: 117.22764904, Heading: -160.17000000, Status: 2
Latitude: 39.20769722, Longitude: 117.22764905, Heading: -160.17000000, Status: 2
Latitude: 39.20769858, Longitude: 117.22764944, Heading: -160.17000000, Status: 2
Latitude: 39.20769924, Longitude: 117.22764963, Heading: -160.17000000, Status: 2
Latitude: 39.20769957, Longitude: 117.22764973, Heading: -160.17000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22764978, Heading: -160.17000000, Status: 2
Latitude: 39.20769991, Longitude: 117.22764982, Heading: -160.17000000, Status: 2
Latitude: 39.20770000, Longitude: 117.22764985, Heading: -160.17000000, Status: 2
Latitude: 39.20770007, Longitude: 117.22764987, Heading: -160.17000000, Status: 2
Latitude: 39.20770013, Longitude: 117.22764988, Heading: -160.17000000, Status: 2
Latitude: 39.20770056, Longitude: 117.22765000, Heading: -160.17000000, Status: 2
Latitude: 39.20770058, Longitude: 117.22765001, Heading: -160.17000000, Status: 2
Latitude: 39.20770064, Longitude: 117.22765068, Heading: -160.17000000, Status: 2
Latitude: 39.20770067, Longitude: 117.22765103, Heading: -160.17000000, Status: 2
Latitude: 39.20770068, Longitude: 117.22765122, Heading: -160.17000000, Status: 2
Latitude: 39.20770069, Longitude: 117.22765133, Heading: -160.17000000, Status: 2
Latitude: 39.20770070, Longitude: 117.22765140, Heading: -160.17000000, Status: 2
Latitude: 39.20770071, Longitude: 117.22765146, Heading: -160.17000000, Status: 2
Latitude: 39.20770071, Longitude: 117.22765150, Heading: -160.17000000, Status: 2
Latitude: 39.20770071, Longitude: 117.22765153, Heading: -160.17000000, Status: 2
Latitude: 39.20770073, Longitude: 117.22765170, Heading: -160.17000000, Status: 2
Latitude: 39.20770074, Longitude: 117.22765178, Heading: -160.17000000, Status: 2
Latitude: 39.20770067, Longitude: 117.22765204, Heading: -160.17000000, Status: 2
Latitude: 39.20770064, Longitude: 117.22765216, Heading: -160.17000000, Status: 2
Latitude: 39.20770063, Longitude: 117.22765222, Heading: -160.17000000, Status: 2
Latitude: 39.20770062, Longitude: 117.22765225, Heading: -160.17000000, Status: 2
Latitude: 39.20770061, Longitude: 117.22765227, Heading: -160.17000000, Status: 2
Latitude: 39.20770061, Longitude: 117.22765229, Heading: -160.17000000, Status: 2
Latitude: 39.20770061, Longitude: 117.22765231, Heading: -160.17000000, Status: 2
Latitude: 39.20770060, Longitude: 117.22765232, Heading: -160.17000000, Status: 2
Latitude: 39.20770060, Longitude: 117.22765235, Heading: -160.17000000, Status: 2
Latitude: 39.20770059, Longitude: 117.22765240, Heading: -160.17000000, Status: 2
Latitude: 39.20770029, Longitude: 117.22765254, Heading: -160.17000000, Status: 2
Latitude: 39.20770015, Longitude: 117.22765260, Heading: -160.17000000, Status: 2
Latitude: 39.20770008, Longitude: 117.22765264, Heading: -160.17000000, Status: 2
Latitude: 39.20770004, Longitude: 117.22765266, Heading: -160.17000000, Status: 2
Latitude: 39.20770002, Longitude: 117.22765267, Heading: -160.17000000, Status: 2
Latitude: 39.20769999, Longitude: 117.22765268, Heading: -160.17000000, Status: 2
Latitude: 39.20769998, Longitude: 117.22765269, Heading: -160.17000000, Status: 2
Latitude: 39.20769997, Longitude: 117.22765270, Heading: -160.17000000, Status: 2
Latitude: 39.20769995, Longitude: 117.22765270, Heading: -160.17000000, Status: 2
Latitude: 39.20769987, Longitude: 117.22765274, Heading: -160.16000000, Status: 2
Latitude: 39.20769941, Longitude: 117.22765319, Heading: -160.16000000, Status: 2
Latitude: 39.20769922, Longitude: 117.22765338, Heading: -160.16000000, Status: 2
Latitude: 39.20769913, Longitude: 117.22765347, Heading: -160.16000000, Status: 2
Latitude: 39.20769907, Longitude: 117.22765352, Heading: -160.16000000, Status: 2
Latitude: 39.20769903, Longitude: 117.22765356, Heading: -160.16000000, Status: 2
Latitude: 39.20769901, Longitude: 117.22765358, Heading: -160.16000000, Status: 2
Latitude: 39.20769899, Longitude: 117.22765360, Heading: -160.16000000, Status: 2
Latitude: 39.20769897, Longitude: 117.22765362, Heading: -160.16000000, Status: 2
Latitude: 39.20769886, Longitude: 117.22765372, Heading: -160.16000000, Status: 2
Latitude: 39.20769885, Longitude: 117.22765374, Heading: -160.16000000, Status: 2
Latitude: 39.20769923, Longitude: 117.22765439, Heading: -160.16000000, Status: 2
Latitude: 39.20769940, Longitude: 117.22765467, Heading: -160.16000000, Status: 2
Latitude: 39.20769949, Longitude: 117.22765482, Heading: -160.15000000, Status: 2
Latitude: 39.20769955, Longitude: 117.22765491, Heading: -160.15000000, Status: 2
Latitude: 39.20769958, Longitude: 117.22765497, Heading: -160.15000000, Status: 2
Latitude: 39.20769961, Longitude: 117.22765501, Heading: -160.15000000, Status: 2
Latitude: 39.20769963, Longitude: 117.22765504, Heading: -160.15000000, Status: 2
Latitude: 39.20769964, Longitude: 117.22765507, Heading: -160.15000000, Status: 2
Latitude: 39.20769971, Longitude: 117.22765518, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765527, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765592, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765622, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765637, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765647, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765653, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765657, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765661, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765663, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765670, Heading: -160.15000000, Status: 2
Latitude: 39.20769977, Longitude: 117.22765684, Heading: -160.15000000, Status: 2
Latitude: 39.20770017, Longitude: 117.22765963, Heading: -160.15000000, Status: 2
Latitude: 39.20770033, Longitude: 117.22766073, Heading: -160.15000000, Status: 2
Latitude: 39.20770041, Longitude: 117.22766129, Heading: -160.15000000, Status: 2
Latitude: 39.20770046, Longitude: 117.22766162, Heading: -160.15000000, Status: 2
Latitude: 39.20770050, Longitude: 117.22766185, Heading: -160.15000000, Status: 2
Latitude: 39.20770052, Longitude: 117.22766200, Heading: -160.15000000, Status: 2
