Latitude: 39.20777154, Longitude: 117.22764822, Heading: -155.78000000, Status: 2
Latitude: 39.20777153, Longitude: 117.22764820, Heading: -155.78000000, Status: 2
Latitude: 39.20777145, Longitude: 117.22764813, Heading: -155.78000000, Status: 2
Latitude: 39.20777142, Longitude: 117.22764809, Heading: -155.78000000, Status: 2
Latitude: 39.20777140, Longitude: 117.22764807, Heading: -155.78000000, Status: 2
Latitude: 39.20777139, Longitude: 117.22764806, Heading: -155.78000000, Status: 2
Latitude: 39.20777138, Longitude: 117.22764806, Heading: -155.78000000, Status: 2
Latitude: 39.20777138, Longitude: 117.22764805, Heading: -155.78000000, Status: 2
Latitude: 39.20777137, Longitude: 117.22764805, Heading: -155.78000000, Status: 2
Latitude: 39.20777137, Longitude: 117.22764804, Heading: -155.78000000, Status: 2
Latitude: 39.20777135, Longitude: 117.22764804, Heading: -155.78000000, Status: 2
Latitude: 39.20777134, Longitude: 117.22764803, Heading: -155.78000000, Status: 2
Latitude: 39.20777122, Longitude: 117.22764806, Heading: -155.78000000, Status: 2
Latitude: 39.20777116, Longitude: 117.22764808, Heading: -155.78000000, Status: 2
Latitude: 39.20777113, Longitude: 117.22764808, Heading: -155.78000000, Status: 2
Latitude: 39.20777111, Longitude: 117.22764809, Heading: -155.78000000, Status: 2
Latitude: 39.20777110, Longitude: 117.22764809, Heading: -155.78000000, Status: 2
Latitude: 39.20777109, Longitude: 117.22764810, Heading: -155.78000000, Status: 2
Latitude: 39.20777108, Longitude: 117.22764810, Heading: -155.78000000, Status: 2
Latitude: 39.20777108, Longitude: 117.22764810, Heading: -155.78000000, Status: 2
Latitude: 39.20777107, Longitude: 117.22764811, Heading: -155.78000000, Status: 2
Latitude: 39.20777104, Longitude: 117.22764812, Heading: -155.78000000, Status: 2
Latitude: 39.20777086, Longitude: 117.22764821, Heading: -155.78000000, Status: 2
Latitude: 39.20777077, Longitude: 117.22764826, Heading: -155.78000000, Status: 2
Latitude: 39.20777073, Longitude: 117.22764828, Heading: -155.78000000, Status: 2
Latitude: 39.20777070, Longitude: 117.22764829, Heading: -155.78000000, Status: 2
Latitude: 39.20777068, Longitude: 117.22764830, Heading: -155.78000000, Status: 2
Latitude: 39.20777067, Longitude: 117.22764831, Heading: -155.78000000, Status: 2
Latitude: 39.20777066, Longitude: 117.22764832, Heading: -155.78000000, Status: 2
Latitude: 39.20777065, Longitude: 117.22764832, Heading: -155.78000000, Status: 2
Latitude: 39.20777060, Longitude: 117.22764836, Heading: -155.77000000, Status: 2
Latitude: 39.20777060, Longitude: 117.22764836, Heading: -155.77000000, Status: 2
Latitude: 39.20776949, Longitude: 117.22764832, Heading: -155.77000000, Status: 2
Latitude: 39.20776901, Longitude: 117.22764831, Heading: -155.77000000, Status: 2
Latitude: 39.20776877, Longitude: 117.22764830, Heading: -155.77000000, Status: 2
Latitude: 39.20776862, Longitude: 117.22764829, Heading: -155.77000000, Status: 2
Latitude: 39.20776852, Longitude: 117.22764829, Heading: -155.77000000, Status: 2
Latitude: 39.20776844, Longitude: 117.22764829, Heading: -155.77000000, Status: 2
Latitude: 39.20776839, Longitude: 117.22764829, Heading: -155.77000000, Status: 2
Latitude: 39.20776835, Longitude: 117.22764828, Heading: -155.77000000, Status: 2
Latitude: 39.20776810, Longitude: 117.22764828, Heading: -155.77000000, Status: 2
Latitude: 39.20776800, Longitude: 117.22764828, Heading: -155.77000000, Status: 2
Latitude: 39.20776697, Longitude: 117.22764760, Heading: -155.77000000, Status: 2
Latitude: 39.20776650, Longitude: 117.22764729, Heading: -155.77000000, Status: 2
Latitude: 39.20776626, Longitude: 117.22764713, Heading: -155.78000000, Status: 2
Latitude: 39.20776611, Longitude: 117.22764703, Heading: -155.78000000, Status: 2
Latitude: 39.20776601, Longitude: 117.22764697, Heading: -155.78000000, Status: 2
Latitude: 39.20776594, Longitude: 117.22764692, Heading: -155.78000000, Status: 2
Latitude: 39.20776589, Longitude: 117.22764689, Heading: -155.78000000, Status: 2
