Latitude: 39.20926396, Longitude: 117.22540290, Heading: 73.53000000, Status: 2
Latitude: 39.20926400, Longitude: 117.22540287, Heading: 73.78000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540287, Heading: 73.78000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540287, Heading: 73.77000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.77000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.77000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.77000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.76000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.76000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.76000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.76000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.75000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.75000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.75000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.75000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.75000000, Status: 2
Latitude: 39.20926399, Longitude: 117.22540288, Heading: 73.74000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.74000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.74000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.74000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.74000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.73000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.73000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.73000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.73000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.73000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.72000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.72000000, Status: 2
Latitude: 39.20926398, Longitude: 117.22540288, Heading: 73.72000000, Status: 2
