Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.04000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
Latitude: 39.20778955, Longitude: 117.22779192, Heading: -106.03000000, Status: 2
