0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
0,34,17510,136,17,51,85
